round,request,status,node,http_code,curl_rc,duration_ms,error
2,19,OK,idm2,200,0,377.461,
2,15,OK,idm2,200,0,405.753,
2,24,OK,idm1,200,0,315.306,
2,39,OK,idm2,200,0,155.316,
2,31,OK,idm1,200,0,241.56,
2,27,OK,idm2,200,0,342.45,
2,30,OK,idm2,200,0,324.838,
2,41,OK,idm1,200,0,166.618,
2,33,OK,idm1,200,0,251.807,
2,25,OK,idm2,200,0,371.462,
2,28,OK,idm2,200,0,413.781,
2,40,OK,idm2,200,0,277.664,
2,36,OK,idm1,200,0,333.006,
2,43,OK,idm1,200,0,225.244,
2,35,OK,idm1,200,0,339.201,
2,44,OK,idm2,200,0,180.154,
2,45,OK,idm2,200,0,181.249,
2,46,OK,idm1,200,0,186.537,
2,38,OK,idm1,200,0,336.255,
2,47,OK,idm2,200,0,202.929,
2,48,OK,idm1,200,0,217.958,
2,42,OK,idm1,200,0,332.369,
2,50,OK,idm2,200,0,223.724,
2,56,OK,idm2,200,0,208.993,
2,49,OK,idm2,200,0,310.534,
2,54,OK,idm1,200,0,310.452,
2,55,OK,idm2,200,0,342.339,
2,53,OK,idm1,200,0,357.097,
2,51,OK,idm1,200,0,400.357,
2,60,OK,idm2,200,0,274.863,
2,52,OK,idm2,200,0,386.201,
2,65,OK,idm1,200,0,290.473,
2,63,OK,idm1,200,0,324.875,
2,64,OK,idm2,200,0,324.091,
2,57,OK,idm1,200,0,380.151,
2,62,OK,idm2,200,0,358.492,
2,58,OK,idm1,200,0,414.249,
2,66,OK,idm2,200,0,377.56,
2,61,OK,idm2,200,0,422.128,
2,59,OK,idm1,200,0,440.353,
2,67,OK,idm1,200,0,401.681,
2,69,OK,idm1,200,0,378.193,
2,68,OK,idm2,200,0,453.435,
2,71,OK,idm1,200,0,398.417,
2,70,OK,idm2,200,0,441.259,
2,77,OK,idm2,200,0,312.282,
2,76,OK,idm1,200,0,323.004,
2,74,OK,idm2,200,0,361.993,
2,73,OK,idm1,200,0,374.551,
2,80,OK,idm1,200,0,277.288,
2,72,OK,idm2,200,0,420.073,
2,75,OK,idm2,200,0,376.778,
2,81,OK,idm2,200,0,303.362,
2,78,OK,idm1,200,0,353.364,
2,82,OK,idm1,200,0,324.207,
2,88,OK,idm2,200,0,226.479,
2,85,OK,idm2,200,0,279.095,
2,87,OK,idm2,200,0,242.492,
2,79,OK,idm2,200,0,371.3,
2,83,OK,idm1,200,0,335.128,
2,90,OK,idm1,200,0,180.932,
2,93,OK,idm2,200,0,161.931,
2,84,OK,idm1,200,0,345.761,
2,92,OK,idm1,200,0,180.107,
2,86,OK,idm1,200,0,331.133,
2,94,OK,idm1,200,0,161.958,
2,98,OK,idm2,200,0,128.906,
2,99,OK,idm1,200,0,141.557,
2,89,OK,idm2,200,0,271.445,
2,96,OK,idm2,200,0,185.594,
2,91,OK,idm2,200,0,249.507,
2,95,OK,idm1,200,0,196.564,
2,97,OK,idm1,200,0,190.018,
2,100,OK,idm2,200,0,153.416,
3,8,OK,idm2,200,0,124.816,
3,1,OK,idm2,200,0,96.802,
3,2,OK,idm1,200,0,95.215,
3,3,OK,idm1,200,0,70.878,
3,4,OK,idm2,200,0,159.416,
3,5,OK,idm2,200,0,171.253,
3,13,OK,idm2,200,0,134.367,
3,6,OK,idm1,200,0,181.5,
3,12,OK,idm1,200,0,159.759,
3,9,OK,idm1,200,0,207.536,
3,17,OK,idm1,200,0,163.3,
3,19,OK,idm2,200,0,164.373,
3,7,OK,idm1,200,0,269.089,
3,21,OK,idm1,200,0,183.425,
3,15,OK,idm1,200,0,225.536,
3,11,OK,idm1,200,0,265.935,
3,10,OK,idm2,200,0,271.072,
3,18,OK,idm2,200,0,224.088,
3,22,OK,idm1,200,0,198.303,
3,14,OK,idm2,200,0,285.465,
3,24,OK,idm2,200,0,193.142,
3,23,OK,idm2,200,0,211.198,
3,16,OK,idm2,200,0,301.748,
3,20,OK,idm1,200,0,277.716,
3,29,OK,idm1,200,0,204.598,
3,30,OK,idm1,200,0,189.081,
3,31,OK,idm2,200,0,218.35,
3,32,OK,idm2,200,0,215.161,
3,36,OK,idm1,200,0,179.167,
3,33,OK,idm2,200,0,214.595,
3,26,OK,idm1,200,0,343.6,
3,37,OK,idm1,200,0,215.377,
3,27,OK,idm2,200,0,337.021,
3,28,OK,idm1,200,0,338.727,
3,25,OK,idm2,200,0,379.722,
3,42,OK,idm1,200,0,200.511,
3,40,OK,idm2,200,0,217.676,
3,39,OK,idm2,200,0,235.68,
3,34,OK,idm2,200,0,290.559,
3,35,OK,idm1,200,0,297.878,
3,44,OK,idm1,200,0,215.301,
3,46,OK,idm1,200,0,183.14,
3,45,OK,idm2,200,0,214.102,
3,41,OK,idm1,200,0,310.234,
3,38,OK,idm2,200,0,354.755,
3,43,OK,idm2,200,0,282.695,
3,48,OK,idm1,200,0,195.911,
3,49,OK,idm2,200,0,204.206,
3,50,OK,idm1,200,0,200.521,
3,52,OK,idm2,200,0,207.514,
3,57,OK,idm2,200,0,192.196,
3,60,OK,idm1,200,0,201.402,
3,58,OK,idm2,200,0,235.593,
3,62,OK,idm2,200,0,204.078,
3,55,OK,idm1,200,0,291.195,
3,47,OK,idm1,200,0,360.333,
3,61,OK,idm1,200,0,231.123,
3,56,OK,idm1,200,0,294.052,
3,63,OK,idm1,200,0,226.221,
3,53,OK,idm2,200,0,327.848,
3,54,OK,idm2,200,0,327.743,
3,51,OK,idm2,200,0,367.285,
3,67,OK,idm1,200,0,228.683,
3,59,OK,idm1,200,0,319.428,
3,68,OK,idm1,200,0,227.698,
3,69,OK,idm2,200,0,247.809,
3,64,OK,idm2,200,0,292.408,
3,70,OK,idm1,200,0,230.011,
3,71,OK,idm2,200,0,215.631,
3,65,OK,idm1,200,0,356.658,
3,75,OK,idm1,200,0,202.92,
3,77,OK,idm2,200,0,209.606,
3,66,OK,idm2,200,0,379.388,
3,81,OK,idm2,200,0,193.031,
3,79,OK,idm1,200,0,225.847,
3,74,OK,idm2,200,0,290.001,
3,85,OK,idm2,200,0,189.897,
3,83,OK,idm1,200,0,226.2,
3,72,OK,idm2,200,0,327.307,
3,73,OK,idm1,200,0,353.137,
3,76,OK,idm1,200,0,333.938,
3,78,OK,idm1,200,0,328.169,
3,82,OK,idm2,200,0,302.862,
3,88,OK,idm2,200,0,229.077,
3,89,OK,idm2,200,0,231.417,
3,80,OK,idm2,200,0,348.79,
3,86,OK,idm1,200,0,273.771,
3,91,OK,idm2,200,0,191.618,
3,87,OK,idm1,200,0,271.918,
3,92,OK,idm1,200,0,181.325,
3,94,OK,idm2,200,0,182.33,
3,93,OK,idm1,200,0,190.799,
3,95,OK,idm1,200,0,174.872,
3,90,OK,idm2,200,0,238.862,
3,84,OK,idm1,200,0,350.348,
3,99,OK,idm1,200,0,133.954,
3,98,OK,idm2,200,0,136.275,
3,96,OK,idm1,200,0,170.153,
3,97,OK,idm2,200,0,168.759,
3,100,OK,idm2,200,0,126.774,
4,2,OK,idm1,200,0,117.119,
4,1,OK,idm1,200,0,139.919,
4,4,OK,idm2,200,0,112.899,
4,3,OK,idm2,200,0,179.157,
4,5,OK,idm1,200,0,212.087,
4,12,OK,idm2,200,0,179.64,
4,6,OK,idm2,200,0,223.146,
4,14,OK,idm1,200,0,179.27,
4,13,OK,idm1,200,0,192.524,
4,7,OK,idm2,200,0,295.032,
4,15,OK,idm1,200,0,235.152,
4,8,OK,idm2,200,0,316.742,
4,10,OK,idm2,200,0,311.405,
4,20,OK,idm1,200,0,223.795,
4,28,OK,idm2,200,0,122.293,
4,19,OK,idm2,200,0,234.942,
4,27,OK,idm1,200,0,143.402,
4,16,OK,idm2,200,0,275.949,
4,21,OK,idm1,200,0,250.292,
4,11,OK,idm1,200,0,345.159,
4,18,OK,idm1,200,0,269.503,
4,17,OK,idm2,200,0,316.293,
4,9,OK,idm1,200,0,409.339,
4,26,OK,idm2,200,0,216.536,
4,22,OK,idm2,200,0,301.875,
4,25,OK,idm1,200,0,236.453,
4,23,OK,idm1,200,0,299.28,
4,29,OK,idm2,200,0,263.842,
4,31,OK,idm2,200,0,198.594,
4,24,OK,idm1,200,0,378.568,
4,36,OK,idm2,200,0,204.949,
4,32,OK,idm1,200,0,235.511,
4,37,OK,idm2,200,0,206.322,
4,40,OK,idm1,200,0,210.045,
4,39,OK,idm1,200,0,215.903,
4,35,OK,idm2,200,0,257.644,
4,33,OK,idm2,200,0,276.566,
4,30,OK,idm1,200,0,307.152,
4,41,OK,idm2,200,0,257.12,
4,45,OK,idm1,200,0,219.334,
4,34,OK,idm1,200,0,312.401,
4,38,OK,idm1,200,0,291.511,
4,42,OK,idm2,200,0,240.311,
4,46,OK,idm1,200,0,221.513,
4,48,OK,idm1,200,0,205.407,
4,47,OK,idm2,200,0,264.934,
4,43,OK,idm2,200,0,288.605,
4,52,OK,idm2,200,0,206.406,
4,54,OK,idm2,200,0,189.811,
4,55,OK,idm2,200,0,196.117,
4,44,OK,idm1,200,0,356.33,
4,53,OK,idm1,200,0,218.13,
4,51,OK,idm1,200,0,241.767,
4,49,OK,idm2,200,0,304.241,
4,58,OK,idm1,200,0,233.253,
4,64,OK,idm1,200,0,196.147,
4,56,OK,idm1,200,0,272.873,
4,50,OK,idm2,200,0,335.548,
4,65,OK,idm1,200,0,202.552,
4,66,OK,idm2,200,0,200.213,
4,67,OK,idm1,200,0,205.485,
4,63,OK,idm2,200,0,270.269,
4,60,OK,idm2,200,0,295.263,
4,57,OK,idm2,200,0,351.138,
4,59,OK,idm2,200,0,327.019,
4,68,OK,idm1,200,0,222.41,
4,70,OK,idm2,200,0,218.941,
4,61,OK,idm1,200,0,353.872,
4,69,OK,idm2,200,0,251.997,
